date,max_dew_point_v,max_dew_point_s,max_dew_point_c,max_dew_point_d,max_relative_humidity_v,max_relative_humidity_s,max_relative_humidity_c,max_relative_humidity_d,max_temperature_v,max_temperature_s,max_temperature_c,max_temperature_d,max_wind_speed_v,max_wind_speed_s,max_wind_speed_c,max_wind_speed_d,min_dew_point_v,min_dew_point_s,min_dew_point_c,min_dew_point_d,min_relative_humidity_v,min_relative_humidity_s,min_relative_humidity_c,min_relative_humidity_d,min_temperature_v,min_temperature_s,min_temperature_c,min_temperature_d,min_wind_speed_v,min_wind_speed_s,min_wind_speed_c,min_wind_speed_d,precipitation_v,precipitation_s,precipitation_c,precipitation_d,rain_v,rain_s,rain_c,rain_d,snow_v,snow_s,snow_c,snow_d,snow_on_ground_v,snow_on_ground_s,snow_on_ground_c,snow_on_ground_d,solar_radiation_v,solar_radiation_s,solar_radiation_c,solar_radiation_d
2019-01-31,-5.09,5.89,450,"1989-01-24 2018-02-07",86.17,7.83,450,"1989-01-24 2018-02-07",-1.08,5.37,450,"1989-01-24 2018-02-07",30.49,10.99,450,"1989-01-24 2018-02-07",-12.61,6.52,450,"1989-01-24 2018-02-07",60.65,10.42,450,"1989-01-24 2018-02-07",-9.02,6.13,450,"1989-01-24 2018-02-07",6.12,5.94,450,"1989-01-24 2018-02-07",1.52,3.63,449,"1989-01-24 2018-02-07",0.66,2.52,449,"1989-01-24 2018-02-07",0.96,2.78,449,"1989-01-24 2018-02-07",6.6,8.6,435,"1989-01-24 2018-02-07",,,,
2019-01-30,-5.04,6.07,450,"1989-01-23 2018-02-06",86.37,7.91,450,"1989-01-23 2018-02-06",-1.06,5.53,450,"1989-01-23 2018-02-06",30.51,10.93,450,"1989-01-23 2018-02-06",-12.58,6.73,450,"1989-01-23 2018-02-06",60.72,10.56,450,"1989-01-23 2018-02-06",-8.96,6.29,450,"1989-01-23 2018-02-06",6.18,5.87,450,"1989-01-23 2018-02-06",1.58,3.67,448,"1989-01-23 2018-02-06",0.71,2.56,448,"1989-01-23 2018-02-06",0.96,2.78,448,"1989-01-23 2018-02-06",6.5,8.44,435,"1989-01-23 2018-02-06",,,,
2019-01-29,-5,6.13,450,"1989-01-22 2018-02-05",86.44,7.88,450,"1989-01-22 2018-02-05",-1.08,5.59,450,"1989-01-22 2018-02-05",30.53,10.99,450,"1989-01-22 2018-02-05",-12.6,6.83,450,"1989-01-22 2018-02-05",60.79,10.75,450,"1989-01-22 2018-02-05",-9.01,6.36,450,"1989-01-22 2018-02-05",6.13,5.8,450,"1989-01-22 2018-02-05",1.59,3.46,448,"1989-01-22 2018-02-05",0.76,2.66,448,"1989-01-22 2018-02-05",0.93,2.45,448,"1989-01-22 2018-02-05",6.4,8.32,435,"1989-01-22 2018-02-05",,,,
2019-01-28,-5.11,6.28,450,"1989-01-21 2018-02-04",86.49,7.85,450,"1989-01-21 2018-02-04",-1.2,5.69,450,"1989-01-21 2018-02-04",30.24,10.9,450,"1989-01-21 2018-02-04",-12.65,6.91,450,"1989-01-21 2018-02-04",60.91,10.77,450,"1989-01-21 2018-02-04",-9.13,6.43,450,"1989-01-21 2018-02-04",5.99,5.61,450,"1989-01-21 2018-02-04",1.6,3.48,448,"1989-01-21 2018-02-04",0.81,2.73,448,"1989-01-21 2018-02-04",0.87,2.3,448,"1989-01-21 2018-02-04",6.3,8.26,436,"1989-01-21 2018-02-04",,,,
2019-01-27,-5.2,6.33,450,"1989-01-20 2018-02-03",86.53,7.78,450,"1989-01-20 2018-02-03",-1.29,5.73,450,"1989-01-20 2018-02-03",30.06,10.71,450,"1989-01-20 2018-02-03",-12.75,7,450,"1989-01-20 2018-02-03",61,10.82,450,"1989-01-20 2018-02-03",-9.25,6.5,450,"1989-01-20 2018-02-03",5.97,5.55,450,"1989-01-20 2018-02-03",1.55,3.58,448,"1989-01-20 2018-02-03",0.78,2.93,448,"1989-01-20 2018-02-03",0.85,2.29,448,"1989-01-20 2018-02-03",6.2,8.18,437,"1989-01-20 2018-02-03",,,,
2019-01-26,-5.2,6.36,450,"1989-01-19 2018-02-02",86.43,7.82,450,"1989-01-19 2018-02-02",-1.32,5.73,450,"1989-01-19 2018-02-02",30.3,10.71,450,"1989-01-19 2018-02-02",-12.79,7.01,450,"1989-01-19 2018-02-02",61.25,10.85,450,"1989-01-19 2018-02-02",-9.31,6.52,450,"1989-01-19 2018-02-02",6.15,5.6,450,"1989-01-19 2018-02-02",1.5,3.55,448,"1989-01-19 2018-02-02",0.75,2.91,448,"1989-01-19 2018-02-02",0.82,2.26,448,"1989-01-19 2018-02-02",6.1,8.13,438,"1989-01-19 2018-02-02",,,,
2019-01-25,-5.12,6.48,450,"1989-01-18 2018-02-01",86.62,7.88,450,"1989-01-18 2018-02-01",-1.3,5.83,450,"1989-01-18 2018-02-01",30.55,10.75,450,"1989-01-18 2018-02-01",-12.74,7.19,450,"1989-01-18 2018-02-01",61.33,11.11,450,"1989-01-18 2018-02-01",-9.23,6.63,450,"1989-01-18 2018-02-01",6.2,5.62,450,"1989-01-18 2018-02-01",1.51,3.55,448,"1989-01-18 2018-02-01",0.78,2.94,448,"1989-01-18 2018-02-01",0.8,2.19,448,"1989-01-18 2018-02-01",6,8.13,438,"1989-01-18 2018-02-01",,,,
2019-01-24,-5.11,6.56,450,"1989-01-17 2018-01-31",86.73,8.07,450,"1989-01-17 2018-01-31",-1.36,5.83,450,"1989-01-17 2018-01-31",30.56,10.61,450,"1989-01-17 2018-01-31",-12.79,7.37,450,"1989-01-17 2018-01-31",61.71,11.35,450,"1989-01-17 2018-01-31",-9.28,6.77,450,"1989-01-17 2018-01-31",6.07,5.57,450,"1989-01-17 2018-01-31",1.56,3.57,448,"1989-01-17 2018-01-31",0.87,3.11,448,"1989-01-17 2018-01-31",0.79,2.04,448,"1989-01-17 2018-01-31",6,8.25,439,"1989-01-17 2018-01-31",,,,
2019-01-23,-5.15,6.53,450,"1989-01-16 2018-01-30",86.71,8.2,450,"1989-01-16 2018-01-30",-1.44,5.81,450,"1989-01-16 2018-01-30",30.7,10.66,450,"1989-01-16 2018-01-30",-12.89,7.49,450,"1989-01-16 2018-01-30",61.74,11.43,450,"1989-01-16 2018-01-30",-9.36,6.86,450,"1989-01-16 2018-01-30",6.21,5.6,450,"1989-01-16 2018-01-30",1.59,3.56,448,"1989-01-16 2018-01-30",0.92,3.18,448,"1989-01-16 2018-01-30",0.76,1.93,448,"1989-01-16 2018-01-30",6,8.51,440,"1989-01-16 2018-01-30",,,,
2019-01-22,-5.26,6.63,450,"1989-01-15 2018-01-29",86.61,8.23,450,"1989-01-15 2018-01-29",-1.55,5.9,450,"1989-01-15 2018-01-29",30.56,10.52,450,"1989-01-15 2018-01-29",-12.86,7.56,450,"1989-01-15 2018-01-29",62.01,11.44,450,"1989-01-15 2018-01-29",-9.35,6.91,450,"1989-01-15 2018-01-29",6.12,5.5,450,"1989-01-15 2018-01-29",1.73,4.07,448,"1989-01-15 2018-01-29",1.01,3.73,448,"1989-01-15 2018-01-29",0.81,1.99,448,"1989-01-15 2018-01-29",6,8.75,440,"1989-01-15 2018-01-29",,,,
2019-01-21,-5.27,6.69,450,"1989-01-14 2018-01-28",86.69,8.18,450,"1989-01-14 2018-01-28",-1.59,5.97,450,"1989-01-14 2018-01-28",30.67,10.61,450,"1989-01-14 2018-01-28",-12.98,7.61,450,"1989-01-14 2018-01-28",61.94,11.24,450,"1989-01-14 2018-01-28",-9.46,6.95,450,"1989-01-14 2018-01-28",6.04,5.45,450,"1989-01-14 2018-01-28",1.69,4.06,448,"1989-01-14 2018-01-28",0.94,3.61,448,"1989-01-14 2018-01-28",0.85,2.16,448,"1989-01-14 2018-01-28",5.9,8.71,440,"1989-01-14 2018-01-26",,,,
2019-01-20,-5.12,6.85,450,"1989-01-13 2018-01-27",86.92,8.19,450,"1989-01-13 2018-01-27",-1.54,6.1,450,"1989-01-13 2018-01-27",30.79,10.54,450,"1989-01-13 2018-01-27",-12.96,7.76,450,"1989-01-13 2018-01-27",62.14,11.35,450,"1989-01-13 2018-01-27",-9.47,7.02,450,"1989-01-13 2018-01-27",6.1,5.48,450,"1989-01-13 2018-01-27",1.75,4.22,448,"1989-01-13 2018-01-27",1,3.82,448,"1989-01-13 2018-01-27",0.84,2.11,448,"1989-01-13 2018-01-27",5.9,8.73,441,"1989-01-13 2018-01-26",,,,
2019-01-19,-4.89,6.93,450,"1989-01-12 2018-01-26",87.2,8.17,450,"1989-01-12 2018-01-26",-1.39,6.15,450,"1989-01-12 2018-01-26",30.77,10.3,450,"1989-01-12 2018-01-26",-12.7,7.78,450,"1989-01-12 2018-01-26",62.74,11.17,450,"1989-01-12 2018-01-26",-9.25,7.02,450,"1989-01-12 2018-01-26",6.07,5.46,450,"1989-01-12 2018-01-26",1.75,4.14,448,"1989-01-12 2018-01-26",1.03,3.78,448,"1989-01-12 2018-01-26",0.81,2.03,448,"1989-01-12 2018-01-26",5.9,8.69,442,"1989-01-12 2018-01-26",,,,
2019-01-18,-4.67,6.93,450,"1989-01-11 2018-01-25",87.43,8.13,450,"1989-01-11 2018-01-25",-1.19,6.18,450,"1989-01-11 2018-01-25",30.99,10.54,450,"1989-01-11 2018-01-25",-12.46,7.74,450,"1989-01-11 2018-01-25",63.04,11.28,450,"1989-01-11 2018-01-25",-9.04,7,450,"1989-01-11 2018-01-25",6.04,5.45,450,"1989-01-11 2018-01-25",1.81,4.16,447,"1989-01-11 2018-01-25",1.07,3.81,447,"1989-01-11 2018-01-25",0.81,1.93,448,"1989-01-11 2018-01-25",5.8,8.73,443,"1989-01-11 2018-01-25",,,,
2019-01-17,-4.54,6.94,450,"1989-01-10 2018-01-24",87.56,7.98,450,"1989-01-10 2018-01-24",-1.06,6.21,450,"1989-01-10 2018-01-24",31.05,10.51,450,"1989-01-10 2018-01-24",-12.36,7.79,450,"1989-01-10 2018-01-24",63.12,11.34,450,"1989-01-10 2018-01-24",-8.93,7.03,450,"1989-01-10 2018-01-24",6.13,5.32,450,"1989-01-10 2018-01-24",1.88,4.3,446,"1989-01-10 2018-01-24",1.14,3.92,446,"1989-01-10 2018-01-24",0.8,1.92,447,"1989-01-10 2018-01-24",5.9,8.77,443,"1989-01-10 2018-01-23",,,,
2019-01-16,-4.57,7.01,450,"1989-01-09 2018-01-23",87.61,8,450,"1989-01-09 2018-01-23",-1.05,6.28,450,"1989-01-09 2018-01-23",30.92,10.62,450,"1989-01-09 2018-01-23",-12.2,7.82,450,"1989-01-09 2018-01-23",63.32,11.39,450,"1989-01-09 2018-01-23",-8.8,7.05,450,"1989-01-09 2018-01-23",6.15,5.31,450,"1989-01-09 2018-01-23",1.93,4.36,447,"1989-01-09 2018-01-23",1.18,3.96,447,"1989-01-09 2018-01-23",0.81,1.97,448,"1989-01-09 2018-01-23",5.8,8.8,446,"1989-01-09 2018-01-23",,,,
2019-01-15,-4.6,6.89,450,"1989-01-08 2018-01-22",87.56,7.86,450,"1989-01-08 2018-01-22",-1.08,6.2,450,"1989-01-08 2018-01-22",30.96,10.71,450,"1989-01-08 2018-01-22",-12.24,7.75,450,"1989-01-08 2018-01-22",63.35,11.3,450,"1989-01-08 2018-01-22",-8.88,7.02,450,"1989-01-08 2018-01-22",6.12,5.34,450,"1989-01-08 2018-01-22",1.89,4.31,448,"1989-01-08 2018-01-22",1.14,3.91,448,"1989-01-08 2018-01-22",0.84,2.02,449,"1989-01-08 2018-01-22",5.8,8.76,446,"1989-01-08 2018-01-22",,,,
2019-01-14,-4.54,6.91,450,"1989-01-07 2018-01-21",87.66,7.84,450,"1989-01-07 2018-01-21",-1.07,6.23,450,"1989-01-07 2018-01-21",31.02,10.69,450,"1989-01-07 2018-01-21",-12.25,7.75,450,"1989-01-07 2018-01-21",63.46,11.1,450,"1989-01-07 2018-01-21",-8.86,7.03,450,"1989-01-07 2018-01-21",6.17,5.4,450,"1989-01-07 2018-01-21",1.9,4.37,448,"1989-01-07 2018-01-21",1.15,3.97,448,"1989-01-07 2018-01-21",0.85,2.01,449,"1989-01-07 2018-01-21",5.8,8.72,446,"1989-01-07 2018-01-21",,,,
2019-01-13,-4.33,6.83,450,"1989-01-06 2018-01-20",87.84,7.88,450,"1989-01-06 2018-01-20",-0.9,6.18,450,"1989-01-06 2018-01-20",31.25,10.86,450,"1989-01-06 2018-01-20",-12.06,7.74,450,"1989-01-06 2018-01-20",63.72,11.24,450,"1989-01-06 2018-01-20",-8.65,7,450,"1989-01-06 2018-01-20",6.21,5.47,450,"1989-01-06 2018-01-20",1.92,4.33,448,"1989-01-06 2018-01-20",1.12,3.93,448,"1989-01-06 2018-01-20",0.9,2.05,449,"1989-01-06 2018-01-20",5.7,8.67,446,"1989-01-06 2018-01-20",,,,
2019-01-12,-4.18,6.85,450,"1989-01-05 2018-01-19",87.97,7.93,450,"1989-01-05 2018-01-19",-0.8,6.16,450,"1989-01-05 2018-01-19",31.21,10.75,450,"1989-01-05 2018-01-19",-11.85,7.74,450,"1989-01-05 2018-01-19",63.99,11.33,450,"1989-01-05 2018-01-19",-8.41,7,450,"1989-01-05 2018-01-19",6.25,5.52,450,"1989-01-05 2018-01-19",1.97,4.16,448,"1989-01-05 2018-01-19",1.12,3.69,448,"1989-01-05 2018-01-19",0.95,2.14,449,"1989-01-05 2018-01-19",5.5,8.6,446,"1989-01-05 2018-01-19",,,,
2019-01-11,-4.12,6.93,450,"1989-01-04 2018-01-18",88.11,7.99,450,"1989-01-04 2018-01-18",-0.75,6.25,450,"1989-01-04 2018-01-18",31.24,10.8,450,"1989-01-04 2018-01-18",-11.76,7.85,450,"1989-01-04 2018-01-18",64.07,11.46,450,"1989-01-04 2018-01-18",-8.31,7.07,450,"1989-01-04 2018-01-18",6.22,5.51,450,"1989-01-04 2018-01-18",2.02,4.19,448,"1989-01-04 2018-01-18",1.18,3.74,448,"1989-01-04 2018-01-18",0.94,2.13,449,"1989-01-04 2018-01-18",5.4,8.5,446,"1989-01-04 2018-01-18",,,,
2019-01-10,-4.03,6.95,450,"1989-01-03 2018-01-17",88.2,8.03,450,"1989-01-03 2018-01-17",-0.68,6.26,450,"1989-01-03 2018-01-17",31.15,10.65,450,"1989-01-03 2018-01-17",-11.72,7.86,450,"1989-01-03 2018-01-17",64.18,11.52,450,"1989-01-03 2018-01-17",-8.26,7.09,450,"1989-01-03 2018-01-17",6.34,5.47,450,"1989-01-03 2018-01-17",2.09,4.27,448,"1989-01-03 2018-01-17",1.21,3.8,448,"1989-01-03 2018-01-17",0.98,2.2,449,"1989-01-03 2018-01-17",5.2,8.29,446,"1989-01-03 2018-01-17",,,,
2019-01-09,-4,6.91,450,"1989-01-02 2018-01-16",88.06,7.96,450,"1989-01-02 2018-01-16",-0.63,6.26,450,"1989-01-02 2018-01-16",31.22,10.54,450,"1989-01-02 2018-01-16",-11.64,7.75,450,"1989-01-02 2018-01-16",64.07,11.44,450,"1989-01-02 2018-01-16",-8.18,7,450,"1989-01-02 2018-01-16",6.52,5.56,450,"1989-01-02 2018-01-16",2.03,4.25,448,"1989-01-02 2018-01-16",1.16,3.73,448,"1989-01-02 2018-01-16",0.96,2.24,449,"1989-01-02 2018-01-16",4.9,7.88,446,"1989-01-02 2018-01-16",,,,
2019-01-08,-3.91,6.91,450,"1989-01-01 2018-01-15",88.03,8.16,450,"1989-01-01 2018-01-15",-0.53,6.25,450,"1989-01-01 2018-01-15",31.19,10.49,450,"1989-01-01 2018-01-15",-11.5,7.62,450,"1989-01-01 2018-01-15",64.1,11.45,450,"1989-01-01 2018-01-15",-8.01,6.87,450,"1989-01-01 2018-01-15",6.46,5.6,450,"1989-01-01 2018-01-15",2.01,4.23,448,"1989-01-01 2018-01-15",1.12,3.69,448,"1989-01-01 2018-01-15",0.97,2.25,449,"1989-01-01 2018-01-15",4.6,7.27,446,"1989-01-01 2018-01-15",,,,
2019-01-07,-3.69,6.82,450,"1988-12-31 2018-01-14",88.17,8.26,450,"1988-12-31 2018-01-14",-0.35,6.16,450,"1988-12-31 2018-01-14",31.33,10.56,450,"1988-12-31 2018-01-14",-11.36,7.53,450,"1988-12-31 2018-01-14",64.11,11.4,450,"1988-12-31 2018-01-14",-7.83,6.79,450,"1988-12-31 2018-01-14",6.47,5.67,450,"1988-12-31 2018-01-14",1.9,3.74,447,"1988-12-31 2018-01-14",1.06,3.13,447,"1988-12-31 2018-01-14",0.92,2.21,448,"1988-12-31 2018-01-14",4.4,6.59,446,"1988-12-31 2018-01-14",,,,
2019-01-06,-3.63,6.72,450,"1988-12-30 2018-01-13",88.09,8.34,450,"1988-12-30 2018-01-13",-0.26,6.04,450,"1988-12-30 2018-01-13",31.37,10.5,450,"1988-12-30 2018-01-13",-11.19,7.39,450,"1988-12-30 2018-01-13",64.28,11.68,450,"1988-12-30 2018-01-13",-7.64,6.66,450,"1988-12-30 2018-01-13",6.5,5.7,450,"1988-12-30 2018-01-13",1.91,3.69,447,"1988-12-30 2018-01-13",1.11,3.19,447,"1988-12-30 2018-01-13",0.87,2.04,448,"1988-12-30 2018-01-13",4.2,6.24,445,"1988-12-30 2018-01-13",,,,
2019-01-05,-3.63,6.59,450,"1988-12-29 2018-01-12",88.09,8.39,450,"1988-12-29 2018-01-12",-0.26,5.88,450,"1988-12-29 2018-01-12",31.18,10.42,450,"1988-12-29 2018-01-12",-11.03,7.23,450,"1988-12-29 2018-01-12",64.42,11.6,450,"1988-12-29 2018-01-12",-7.48,6.58,450,"1988-12-29 2018-01-12",6.35,5.62,450,"1988-12-29 2018-01-12",1.94,3.69,446,"1988-12-29 2018-01-12",1.16,3.23,446,"1988-12-29 2018-01-12",0.87,2.04,447,"1988-12-29 2018-01-12",4,5.83,443,"1988-12-29 2018-01-12",,,,
2019-01-04,-3.73,6.54,450,"1988-12-28 2018-01-11",87.93,8.35,450,"1988-12-28 2018-01-11",-0.32,5.84,450,"1988-12-28 2018-01-11",31.08,10.83,450,"1988-12-28 2018-01-11",-11.06,7.22,450,"1988-12-28 2018-01-11",64.21,11.65,450,"1988-12-28 2018-01-11",-7.51,6.59,450,"1988-12-28 2018-01-11",6.26,5.51,450,"1988-12-28 2018-01-11",1.85,3.63,445,"1988-12-28 2018-01-11",1.1,3.16,445,"1988-12-28 2018-01-11",0.85,2.01,446,"1988-12-28 2018-01-11",3.8,5.58,441,"1988-12-28 2018-01-11",,,,
2019-01-03,-3.77,6.55,450,"1988-12-27 2018-01-10",87.91,8.37,450,"1988-12-27 2018-01-10",-0.33,5.83,450,"1988-12-27 2018-01-10",30.69,10.56,450,"1988-12-27 2018-01-10",-11.07,7.28,450,"1988-12-27 2018-01-10",64.29,11.55,450,"1988-12-27 2018-01-10",-7.61,6.62,450,"1988-12-27 2018-01-10",6.2,5.34,450,"1988-12-27 2018-01-10",1.81,3.66,445,"1988-12-27 2018-01-10",1.08,3.18,445,"1988-12-27 2018-01-10",0.82,1.97,445,"1988-12-27 2018-01-10",3.7,5.46,438,"1988-12-27 2018-01-10",,,,
2019-01-02,-3.76,6.55,450,"1988-12-26 2018-01-09",87.98,8.35,450,"1988-12-26 2018-01-09",-0.34,5.83,450,"1988-12-26 2018-01-09",30.58,10.43,450,"1988-12-26 2018-01-09",-10.97,7.23,450,"1988-12-26 2018-01-09",64.51,11.46,450,"1988-12-26 2018-01-09",-7.55,6.55,450,"1988-12-26 2018-01-09",6.26,5.4,450,"1988-12-26 2018-01-09",1.78,3.59,446,"1988-12-26 2018-01-09",1.04,3.16,446,"1988-12-26 2018-01-09",0.83,1.97,446,"1988-12-26 2018-01-09",3.7,5.44,437,"1988-12-26 2018-01-09",,,,
2019-01-01,-3.7,6.38,450,"1988-12-25 2018-01-08",87.96,8.21,450,"1988-12-25 2018-01-08",-0.3,5.71,450,"1988-12-25 2018-01-08",30.59,10.48,450,"1988-12-25 2018-01-08",-10.88,7.13,450,"1988-12-25 2018-01-08",64.61,11.45,450,"1988-12-25 2018-01-08",-7.48,6.47,450,"1988-12-25 2018-01-08",6.31,5.46,450,"1988-12-25 2018-01-08",1.76,3.59,446,"1988-12-25 2018-01-08",1.03,3.18,446,"1988-12-25 2018-01-08",0.83,1.94,446,"1988-12-25 2018-01-08",3.7,5.45,435,"1988-12-25 2018-01-08",,,,
2018-12-31,-3.6,6.41,450,"1988-12-24 2018-01-07",88.05,8.27,450,"1988-12-24 2018-01-07",-0.21,5.7,450,"1988-12-24 2018-01-07",30.6,10.55,450,"1988-12-24 2018-01-07",-10.73,7.07,450,"1988-12-24 2018-01-07",64.62,11.48,450,"1988-12-24 2018-01-07",-7.32,6.44,450,"1988-12-24 2018-01-07",6.26,5.53,450,"1988-12-24 2018-01-07",1.77,3.62,445,"1988-12-24 2018-01-07",1.05,3.19,445,"1988-12-24 2018-01-07",0.8,1.89,445,"1988-12-24 2018-01-07",3.6,5.6,433,"1988-12-24 2018-01-07",,,,
2018-12-30,-3.36,6.39,450,"1988-12-23 2018-01-06",88.3,8.34,450,"1988-12-23 2018-01-06",0.02,5.62,450,"1988-12-23 2018-01-06",30.57,10.61,450,"1988-12-23 2018-01-06",-10.49,6.99,450,"1988-12-23 2018-01-06",64.91,11.51,450,"1988-12-23 2018-01-06",-7.11,6.37,450,"1988-12-23 2018-01-06",6.22,5.52,450,"1988-12-23 2018-01-06",1.94,3.91,444,"1988-12-23 2018-01-06",1.18,3.4,444,"1988-12-23 2018-01-06",0.81,2.02,444,"1988-12-23 2018-01-06",3.6,5.62,431,"1988-12-23 2018-01-06",,,,
2018-12-29,-3.21,6.36,450,"1988-12-22 2018-01-05",88.35,8.26,450,"1988-12-22 2018-01-05",0.17,5.63,450,"1988-12-22 2018-01-05",30.58,10.54,450,"1988-12-22 2018-01-05",-10.28,6.97,450,"1988-12-22 2018-01-05",64.9,11.31,450,"1988-12-22 2018-01-05",-6.89,6.36,450,"1988-12-22 2018-01-05",6.38,5.53,450,"1988-12-22 2018-01-05",1.95,3.99,443,"1988-12-22 2018-01-05",1.24,3.51,443,"1988-12-22 2018-01-05",0.77,2,443,"1988-12-22 2018-01-05",3.6,5.66,428,"1988-12-22 2018-01-05",,,,
2018-12-28,-3.09,6.23,450,"1988-12-21 2018-01-04",88.37,8.2,450,"1988-12-21 2018-01-04",0.32,5.56,450,"1988-12-21 2018-01-04",30.56,10.72,450,"1988-12-21 2018-01-04",-10.11,6.85,450,"1988-12-21 2018-01-04",64.87,11.27,450,"1988-12-21 2018-01-04",-6.75,6.28,450,"1988-12-21 2018-01-04",6.31,5.47,450,"1988-12-21 2018-01-04",1.96,4.06,442,"1988-12-21 2018-01-04",1.27,3.61,442,"1988-12-21 2018-01-04",0.75,1.93,442,"1988-12-21 2018-01-04",3.6,5.73,426,"1988-12-21 2018-01-04",,,,
2018-12-27,-3.04,6.09,450,"1988-12-20 2018-01-03",88.31,8.15,450,"1988-12-20 2018-01-03",0.4,5.43,450,"1988-12-20 2018-01-03",30.46,10.67,450,"1988-12-20 2018-01-03",-10.1,6.73,450,"1988-12-20 2018-01-03",64.64,11.25,450,"1988-12-20 2018-01-03",-6.73,6.21,450,"1988-12-20 2018-01-03",6.2,5.43,450,"1988-12-20 2018-01-03",1.93,4.02,442,"1988-12-20 2018-01-03",1.22,3.55,442,"1988-12-20 2018-01-03",0.76,1.94,442,"1988-12-20 2018-01-03",3.6,5.81,425,"1988-12-20 2018-01-03",,,,
2018-12-26,-3.04,5.94,450,"1988-12-19 2018-01-02",88.12,8.15,450,"1988-12-19 2018-01-02",0.47,5.3,450,"1988-12-19 2018-01-02",30.25,10.79,450,"1988-12-19 2018-01-02",-9.97,6.6,450,"1988-12-19 2018-01-02",64.61,11,450,"1988-12-19 2018-01-02",-6.61,6.12,450,"1988-12-19 2018-01-02",6.15,5.46,450,"1988-12-19 2018-01-02",1.85,3.96,442,"1988-12-19 2018-01-02",1.16,3.47,442,"1988-12-19 2018-01-02",0.74,1.97,442,"1988-12-19 2018-01-02",3.7,5.85,425,"1988-12-19 2018-01-02",,,,
2018-12-25,-2.98,5.8,450,"1988-12-18 2018-01-01",88.08,8.12,450,"1988-12-18 2018-01-01",0.54,5.18,450,"1988-12-18 2018-01-01",29.84,10.82,450,"1988-12-18 2018-01-01",-9.82,6.45,450,"1988-12-18 2018-01-01",64.7,10.86,450,"1988-12-18 2018-01-01",-6.49,6.04,450,"1988-12-18 2018-01-01",5.98,5.34,450,"1988-12-18 2018-01-01",1.78,3.87,442,"1988-12-18 2018-01-01",1.13,3.39,442,"1988-12-18 2018-01-01",0.7,1.88,442,"1988-12-18 2018-01-01",3.8,5.93,424,"1988-12-18 2018-01-01",,,,
2018-12-24,-2.86,5.77,450,"1988-12-17 2017-12-31",88.29,7.83,450,"1988-12-17 2017-12-31",0.61,5.15,450,"1988-12-17 2017-12-31",29.65,10.9,450,"1988-12-17 2017-12-31",-9.6,6.36,450,"1988-12-17 2017-12-31",64.93,10.81,450,"1988-12-17 2017-12-31",-6.33,6.02,450,"1988-12-17 2017-12-31",5.86,5.27,450,"1988-12-17 2017-12-31",1.86,4.01,442,"1988-12-17 2017-12-31",1.21,3.57,442,"1988-12-17 2017-12-31",0.72,1.91,442,"1988-12-17 2017-12-31",3.9,6,423,"1988-12-17 2017-12-31",,,,
2018-12-23,-2.76,5.65,450,"1988-12-16 2017-12-30",88.37,7.67,450,"1988-12-16 2017-12-30",0.71,5.08,450,"1988-12-16 2017-12-30",29.6,10.84,450,"1988-12-16 2017-12-30",-9.42,6.33,450,"1988-12-16 2017-12-30",65.03,10.92,450,"1988-12-16 2017-12-30",-6.2,6.01,450,"1988-12-16 2017-12-30",5.88,5.27,450,"1988-12-16 2017-12-30",1.89,4.05,443,"1988-12-16 2017-12-30",1.21,3.56,443,"1988-12-16 2017-12-30",0.75,2,443,"1988-12-16 2017-12-30",4,6.13,423,"1988-12-16 2017-12-30",,,,
2018-12-22,-2.55,5.65,450,"1988-12-15 2017-12-29",88.59,7.59,450,"1988-12-15 2017-12-29",0.92,5.18,450,"1988-12-15 2017-12-29",29.74,10.88,450,"1988-12-15 2017-12-29",-9.23,6.37,450,"1988-12-15 2017-12-29",65.05,10.79,450,"1988-12-15 2017-12-29",-6.07,6.06,450,"1988-12-15 2017-12-29",5.95,5.31,450,"1988-12-15 2017-12-29",1.87,4.02,443,"1988-12-15 2017-12-29",1.16,3.51,443,"1988-12-15 2017-12-29",0.78,2.04,443,"1988-12-15 2017-12-29",4.1,6.25,423,"1988-12-15 2017-12-29",,,,
2018-12-21,-2.53,5.72,450,"1988-12-14 2017-12-28",88.64,7.47,450,"1988-12-14 2017-12-28",0.97,5.28,450,"1988-12-14 2017-12-28",29.62,10.93,450,"1988-12-14 2017-12-28",-9.22,6.42,450,"1988-12-14 2017-12-28",64.86,10.85,450,"1988-12-14 2017-12-28",-6.06,6.09,450,"1988-12-14 2017-12-28",5.99,5.4,450,"1988-12-14 2017-12-28",1.84,3.9,444,"1988-12-14 2017-12-28",1.06,3.19,444,"1988-12-14 2017-12-28",0.83,2.19,444,"1988-12-14 2017-12-28",4.2,6.41,424,"1988-12-14 2017-12-28",,,,
2018-12-20,-2.48,5.76,450,"1988-12-13 2017-12-27",88.74,7.42,450,"1988-12-13 2017-12-27",1.03,5.33,450,"1988-12-13 2017-12-27",29.4,10.62,450,"1988-12-13 2017-12-27",-9.21,6.48,450,"1988-12-13 2017-12-27",64.76,10.8,450,"1988-12-13 2017-12-27",-6.05,6.13,450,"1988-12-13 2017-12-27",6.02,5.5,450,"1988-12-13 2017-12-27",1.81,3.83,445,"1988-12-13 2017-12-27",1.01,3.13,445,"1988-12-13 2017-12-27",0.85,2.19,445,"1988-12-13 2017-12-27",4.2,6.52,425,"1988-12-13 2017-12-27",,,,
